OBJECTID,Site_Code,latitude,longitude,date,NO3_N_MGL,rain_sum
37384,F10222,54.7739786224525,-5.96324012260909,2006-10-11,2.62,15.9
37385,F10222,54.7739786224525,-5.96324012260909,2006-11-10,3.98,5.1
37386,F10222,54.7739786224525,-5.96324012260909,2006-12-04,3.95,4.1
37387,F10222,54.7739786224525,-5.96324012260909,2007-01-12,NA,3.5
37388,F10222,54.7739786224525,-5.96324012260909,2007-02-13,4.02,4.7
37389,F10222,54.7739786224525,-5.96324012260909,2007-03-13,3.96,0.1
37390,F10222,54.7739786224525,-5.96324012260909,2007-04-11,3.91,0
37391,F10222,54.7739786224525,-5.96324012260909,2007-05-10,2.93,2.3
37392,F10222,54.7739786224525,-5.96324012260909,2007-06-11,2.46,0.6
37393,F10222,54.7739786224525,-5.96324012260909,2007-07-18,3.01,1.7
37394,F10222,54.7739786224525,-5.96324012260909,2007-08-10,3.23,3
37395,F10222,54.7739786224525,-5.96324012260909,2007-09-18,2.89,1.5
37396,F10222,54.7739786224525,-5.96324012260909,2007-10-11,3.1,2.1
37397,F10222,54.7739786224525,-5.96324012260909,2007-11-07,NA,0.3
37398,F10222,54.7739786224525,-5.96324012260909,2007-11-30,2.83,12.7
37399,F10222,54.7739786224525,-5.96324012260909,2008-01-16,2.14,8.2
37400,F10222,54.7739786224525,-5.96324012260909,2008-02-14,3.84,0
37401,F10222,54.7739786224525,-5.96324012260909,2008-03-11,2.73,2.2
37402,F10222,54.7739786224525,-5.96324012260909,2008-04-09,3.3,0.8
37403,F10222,54.7739786224525,-5.96324012260909,2008-05-13,3.37,0
37404,F10222,54.7739786224525,-5.96324012260909,2008-06-16,2.65,0
37405,F10222,54.7739786224525,-5.96324012260909,2008-07-10,2.02,11.4
37406,F10222,54.7739786224525,-5.96324012260909,2008-08-08,2.03,0
37407,F10222,54.7739786224525,-5.96324012260909,2008-09-01,2.61,1.2
37408,F10222,54.7739786224525,-5.96324012260909,2008-10-07,2.07,10.8
37409,F10222,54.7739786224525,-5.96324012260909,2008-11-10,2.64,1.3
37410,F10222,54.7739786224525,-5.96324012260909,2008-12-12,2.44,11.8
37411,F10222,54.7739786224525,-5.96324012260909,2009-01-14,2.87,12.7
37412,F10222,54.7739786224525,-5.96324012260909,2009-02-12,3.08,2
37413,F10222,54.7739786224525,-5.96324012260909,2009-03-10,2.2,3
37414,F10222,54.7739786224525,-5.96324012260909,2009-04-06,0.44,3.1
37415,F10222,54.7739786224525,-5.96324012260909,2009-05-12,2.54,0
37416,F10222,54.7739786224525,-5.96324012260909,2009-06-15,1.51,12.3
37417,F10222,54.7739786224525,-5.96324012260909,2009-07-09,2.05,0.2
37418,F10222,54.7739786224525,-5.96324012260909,2009-08-07,1.91,0.4
37419,F10222,54.7739786224525,-5.96324012260909,2009-08-26,NA,13.7
37420,F10222,54.7739786224525,-5.96324012260909,2009-09-01,1.7,2.6
37421,F10222,54.7739786224525,-5.96324012260909,2009-10-06,2.58,3.1
37422,F10222,54.7739786224525,-5.96324012260909,2009-11-10,1.99,5.2
37423,F10222,54.7739786224525,-5.96324012260909,2009-12-10,2.72,0
37424,F10222,54.7739786224525,-5.96324012260909,2010-01-13,1.65,3.4
37425,F10222,54.7739786224525,-5.96324012260909,2010-02-10,2.45,0
37426,F10222,54.7739786224525,-5.96324012260909,2010-03-09,2.94,0
37427,F10222,54.7739786224525,-5.96324012260909,2010-04-01,2.11,0.1
37428,F10222,54.7739786224525,-5.96324012260909,2010-05-11,2.24,1.1
37429,F10222,54.7739786224525,-5.96324012260909,2010-06-14,2.1,0
37430,F10222,54.7739786224525,-5.96324012260909,2010-07-08,1.57,0.6
37431,F10222,54.7739786224525,-5.96324012260909,2010-08-05,1.81,0.5
37432,F10222,54.7739786224525,-5.96324012260909,2010-08-31,2.01,0
37433,F10222,54.7739786224525,-5.96324012260909,2010-10-05,1.7,0
37434,F10222,54.7739786224525,-5.96324012260909,2010-11-04,1.6,11.5
37435,F10222,54.7739786224525,-5.96324012260909,2010-12-09,2.57,0
37436,F10222,54.7739786224525,-5.96324012260909,2015-02-26,NA,4
37437,F10222,54.7739786224525,-5.96324012260909,2015-05-27,2.43,5.7
37438,F10222,54.7739786224525,-5.96324012260909,2015-09-01,2.08,0.3
37439,F10222,54.7739786224525,-5.96324012260909,2015-11-16,2.05,0.6
37440,F10222,54.7739786224525,-5.96324012260909,2016-02-29,2.31,8.9
37441,F10222,54.7739786224525,-5.96324012260909,2016-05-31,1.64,0
37442,F10222,54.7739786224525,-5.96324012260909,2016-09-12,1.4,10.7
37443,F10222,54.7739786224525,-5.96324012260909,2016-11-30,2.2,0
37444,F10222,54.7739786224525,-5.96324012260909,2017-01-09,1.82,7.4
37445,F10222,54.7739786224525,-5.96324012260909,2017-01-30,2.13,0.7
37446,F10222,54.7739786224525,-5.96324012260909,2017-02-28,2.35,3.7
37447,F10222,54.7739786224525,-5.96324012260909,2017-04-06,2.1,0
37448,F10222,54.7739786224525,-5.96324012260909,2017-05-10,1.49,0
37449,F10222,54.7739786224525,-5.96324012260909,2017-06-13,1.51,0.7
37450,F10222,54.7739786224525,-5.96324012260909,2017-07-03,1.49,1.7
37451,F10222,54.7739786224525,-5.96324012260909,2017-08-03,1.29,4.3
37452,F10222,54.7739786224525,-5.96324012260909,2017-08-31,1.98,1.5
37453,F10222,54.7739786224525,-5.96324012260909,2017-09-26,2.14,0
37454,F10222,54.7739786224525,-5.96324012260909,2017-10-25,2.17,0
37455,F10222,54.7739786224525,-5.96324012260909,2017-11-29,2.43,0
37456,F10222,54.7739786224525,-5.96324012260909,2018-01-08,2.88,0
37457,F10222,54.7739786224525,-5.96324012260909,2018-01-29,1.97,6.7
37458,F10222,54.7739786224525,-5.96324012260909,2018-02-27,2.74,0
37459,F10222,54.7739786224525,-5.96324012260909,2018-04-12,2.27,0.7
37460,F10222,54.7739786224525,-5.96324012260909,2018-05-09,2.09,4.3
37461,F10222,54.7739786224525,-5.96324012260909,2018-06-12,1.68,0.1
37462,F10222,54.7739786224525,-5.96324012260909,2018-07-02,1.63,0
37463,F10222,54.7739786224525,-5.96324012260909,2018-08-02,1.87,3.3
37464,F10222,54.7739786224525,-5.96324012260909,2018-08-30,1.51,0
37465,F10222,54.7739786224525,-5.96324012260909,2018-09-24,1.44,0
37466,F10222,54.7739786224525,-5.96324012260909,2018-10-24,2.08,0
37467,F10222,54.7739786224525,-5.96324012260909,2018-11-21,2.96,8.4
37468,F10223,54.7499259380461,-5.99066731012417,2000-01-21,NA,0
37469,F10223,54.7499259380461,-5.99066731012417,2000-02-21,NA,0.8
37470,F10223,54.7499259380461,-5.99066731012417,2000-03-21,NA,2.1
37471,F10223,54.7499259380461,-5.99066731012417,2000-04-19,NA,5.1
37472,F10223,54.7499259380461,-5.99066731012417,2000-05-18,NA,2.1
37473,F10223,54.7499259380461,-5.99066731012417,2000-06-21,NA,8.6
37474,F10223,54.7499259380461,-5.99066731012417,2000-07-17,NA,0
37475,F10223,54.7499259380461,-5.99066731012417,2000-08-18,NA,0.8
37476,F10223,54.7499259380461,-5.99066731012417,2000-09-21,NA,6.7
37477,F10223,54.7499259380461,-5.99066731012417,2000-10-16,NA,13.6
37478,F10223,54.7499259380461,-5.99066731012417,2000-11-15,NA,5.4
37479,F10223,54.7499259380461,-5.99066731012417,2000-12-12,NA,11
37480,F10223,54.7499259380461,-5.99066731012417,2001-01-19,NA,0
37481,F10223,54.7499259380461,-5.99066731012417,2001-02-19,NA,0.2
37482,F10223,54.7499259380461,-5.99066731012417,2001-03-23,NA,0.1
37483,F10223,54.7499259380461,-5.99066731012417,2001-04-13,NA,0
37484,F10223,54.7499259380461,-5.99066731012417,2001-05-17,NA,1.1
37485,F10223,54.7499259380461,-5.99066731012417,2001-06-19,NA,1.8
37486,F10223,54.7499259380461,-5.99066731012417,2001-07-18,NA,0
37487,F10223,54.7499259380461,-5.99066731012417,2001-08-21,NA,7.9
37488,F10223,54.7499259380461,-5.99066731012417,2001-09-19,NA,0
37489,F10223,54.7499259380461,-5.99066731012417,2001-10-18,NA,5.9
37490,F10223,54.7499259380461,-5.99066731012417,2001-11-19,NA,0.3
37491,F10223,54.7499259380461,-5.99066731012417,2001-12-05,NA,23.6
37492,F10223,54.7499259380461,-5.99066731012417,2002-01-21,NA,0.5
37493,F10223,54.7499259380461,-5.99066731012417,2002-02-19,NA,16.3
37494,F10223,54.7499259380461,-5.99066731012417,2002-03-20,NA,3.3
37495,F10223,54.7499259380461,-5.99066731012417,2002-04-18,NA,5.7
37496,F10223,54.7499259380461,-5.99066731012417,2002-05-17,NA,1.7
37497,F10223,54.7499259380461,-5.99066731012417,2002-06-19,NA,0.2
37498,F10223,54.7499259380461,-5.99066731012417,2002-07-16,NA,0
37499,F10223,54.7499259380461,-5.99066731012417,2002-08-16,NA,0
37500,F10223,54.7499259380461,-5.99066731012417,2002-09-16,NA,0
37501,F10223,54.7499259380461,-5.99066731012417,2002-10-10,NA,0.1
37502,F10223,54.7499259380461,-5.99066731012417,2002-11-12,NA,0
37503,F10223,54.7499259380461,-5.99066731012417,2002-12-10,NA,0
37504,F10223,54.7499259380461,-5.99066731012417,2003-01-21,1.92,0.1
37505,F10223,54.7499259380461,-5.99066731012417,2003-02-17,2.32,0
37506,F10223,54.7499259380461,-5.99066731012417,2003-03-06,1.81,0
37507,F10223,54.7499259380461,-5.99066731012417,2003-04-14,1.96,1.7
37508,F10223,54.7499259380461,-5.99066731012417,2003-05-19,1.46,5.1
37509,F10223,54.7499259380461,-5.99066731012417,2003-06-17,2.3,0.8
37510,F10223,54.7499259380461,-5.99066731012417,2003-07-18,2.68,2.8
37511,F10223,54.7499259380461,-5.99066731012417,2003-08-20,1.54,0.1
37512,F10223,54.7499259380461,-5.99066731012417,2003-09-12,1.29,0
37513,F10223,54.7499259380461,-5.99066731012417,2003-10-09,1.74,2.2
37514,F10223,54.7499259380461,-5.99066731012417,2003-11-11,2.04,17.8
37515,F10223,54.7499259380461,-5.99066731012417,2003-12-04,3.11,0
37516,F10223,54.7499259380461,-5.99066731012417,2004-01-15,2.75,9.2
37517,F10223,54.7499259380461,-5.99066731012417,2004-02-10,2.83,0.5
37518,F10223,54.7499259380461,-5.99066731012417,2004-03-08,2.23,0
37519,F10223,54.7499259380461,-5.99066731012417,2004-04-14,1.98,0.2
37520,F10223,54.7499259380461,-5.99066731012417,2004-05-07,2.41,0.1
37521,F10223,54.7499259380461,-5.99066731012417,2004-06-07,1.64,0.2
37522,F10223,54.7499259380461,-5.99066731012417,2004-07-02,1.95,4.7
37523,F10223,54.7499259380461,-5.99066731012417,2004-08-05,1.77,1.5
37524,F10223,54.7499259380461,-5.99066731012417,2004-09-07,2.45,0
37525,F10223,54.7499259380461,-5.99066731012417,2004-10-06,2.82,3.3
37526,F10223,54.7499259380461,-5.99066731012417,2004-12-01,2.59,0
37527,F10223,54.7499259380461,-5.99066731012417,2005-01-14,3.22,0.2
37528,F10223,54.7499259380461,-5.99066731012417,2005-02-10,2.84,0
37529,F10223,54.7499259380461,-5.99066731012417,2005-03-14,2.86,8.2
37530,F10223,54.7499259380461,-5.99066731012417,2005-04-05,2.87,4.9
37531,F10223,54.7499259380461,-5.99066731012417,2005-05-04,3.53,0
37532,F10223,54.7499259380461,-5.99066731012417,2005-06-10,2.75,0
37533,F10223,54.7499259380461,-5.99066731012417,2005-07-06,2.69,0
37534,F10223,54.7499259380461,-5.99066731012417,2005-08-08,2.43,0.1
37535,F10223,54.7499259380461,-5.99066731012417,2005-09-06,2.29,0
37536,F10223,54.7499259380461,-5.99066731012417,2005-10-04,4.61,0
37537,F10223,54.7499259380461,-5.99066731012417,2005-10-27,3.39,0
37538,F10223,54.7499259380461,-5.99066731012417,2005-11-28,2.77,0
37539,F10223,54.7499259380461,-5.99066731012417,2006-01-13,3.25,6.7
37540,F10223,54.7499259380461,-5.99066731012417,2006-02-13,2.7,1.1
37541,F10223,54.7499259380461,-5.99066731012417,2006-03-13,3.8,6.4
37542,F10223,54.7499259380461,-5.99066731012417,2006-04-12,3.12,1.9
37543,F10223,54.7499259380461,-5.99066731012417,2006-05-11,3.14,0
37544,F10223,54.7499259380461,-5.99066731012417,2006-06-12,3.22,3.2
37545,F10223,54.7499259380461,-5.99066731012417,2006-07-11,2.63,0
37546,F10223,54.7499259380461,-5.99066731012417,2006-08-11,2.12,0.1
37547,F10223,54.7499259380461,-5.99066731012417,2006-10-11,2.7,15.9
37548,F10223,54.7499259380461,-5.99066731012417,2006-11-10,3.48,5.1
37549,F10223,54.7499259380461,-5.99066731012417,2006-12-04,3.33,4.1
37550,F10223,54.7499259380461,-5.99066731012417,2007-01-12,NA,3.5
37551,F10223,54.7499259380461,-5.99066731012417,2007-02-13,3.49,4.7
37552,F10223,54.7499259380461,-5.99066731012417,2007-03-13,3.35,0.1
37553,F10223,54.7499259380461,-5.99066731012417,2007-04-11,3.73,0
37554,F10223,54.7499259380461,-5.99066731012417,2007-05-10,3.15,2.3
37555,F10223,54.7499259380461,-5.99066731012417,2007-06-11,1.6,0.6
37556,F10223,54.7499259380461,-5.99066731012417,2007-07-18,3.25,1.7
37557,F10223,54.7499259380461,-5.99066731012417,2007-08-10,3.09,3
37558,F10223,54.7499259380461,-5.99066731012417,2007-09-18,2.75,1.5
37559,F10223,54.7499259380461,-5.99066731012417,2007-10-11,2.64,2.1
37560,F10223,54.7499259380461,-5.99066731012417,2007-11-07,NA,0.3
37561,F10223,54.7499259380461,-5.99066731012417,2007-11-30,2.33,12.7
37562,F10223,54.7499259380461,-5.99066731012417,2008-01-16,1.59,8.2
37563,F10223,54.7499259380461,-5.99066731012417,2008-02-14,3.93,0
37564,F10223,54.7499259380461,-5.99066731012417,2008-03-11,2.57,2.2
37565,F10223,54.7499259380461,-5.99066731012417,2008-04-09,3.21,0.8
37566,F10223,54.7499259380461,-5.99066731012417,2008-05-13,2.01,0
37567,F10223,54.7499259380461,-5.99066731012417,2008-06-16,1.9,0
37568,F10223,54.7499259380461,-5.99066731012417,2008-07-10,2.15,11.4
37569,F10223,54.7499259380461,-5.99066731012417,2008-08-08,1.97,0
37570,F10223,54.7499259380461,-5.99066731012417,2008-09-01,2.64,1.2
37571,F10223,54.7499259380461,-5.99066731012417,2008-10-07,2.2,10.8
37572,F10223,54.7499259380461,-5.99066731012417,2008-11-10,2.42,1.3
37573,F10223,54.7499259380461,-5.99066731012417,2008-12-12,2.09,11.8
37574,F10223,54.7499259380461,-5.99066731012417,2009-01-14,2.32,12.7
37575,F10223,54.7499259380461,-5.99066731012417,2009-02-12,2.51,2
37576,F10223,54.7499259380461,-5.99066731012417,2009-03-10,1.75,3
37577,F10223,54.7499259380461,-5.99066731012417,2009-04-06,2.05,3.1
37578,F10223,54.7499259380461,-5.99066731012417,2009-05-12,2.38,0
37579,F10223,54.7499259380461,-5.99066731012417,2009-06-15,2.09,12.3
37580,F10223,54.7499259380461,-5.99066731012417,2009-07-09,2.56,0.2
37581,F10223,54.7499259380461,-5.99066731012417,2009-08-07,1.97,0.4
37582,F10223,54.7499259380461,-5.99066731012417,2009-08-26,NA,13.7
37583,F10223,54.7499259380461,-5.99066731012417,2009-09-01,1.47,2.6
37584,F10223,54.7499259380461,-5.99066731012417,2009-10-06,2.55,3.1
37585,F10223,54.7499259380461,-5.99066731012417,2009-11-10,NA,5.2
37586,F10223,54.7499259380461,-5.99066731012417,2009-12-10,2.73,0
37587,F10223,54.7499259380461,-5.99066731012417,2010-01-13,1.78,3.4
37588,F10223,54.7499259380461,-5.99066731012417,2010-02-10,2.37,0
37589,F10223,54.7499259380461,-5.99066731012417,2010-03-09,2.7,0
37590,F10223,54.7499259380461,-5.99066731012417,2010-04-01,1.84,0.1
37591,F10223,54.7499259380461,-5.99066731012417,2010-05-11,2.5,1.1
37592,F10223,54.7499259380461,-5.99066731012417,2010-06-14,2.24,0
37593,F10223,54.7499259380461,-5.99066731012417,2010-07-08,1.94,0.6
37594,F10223,54.7499259380461,-5.99066731012417,2010-08-05,1.54,0.5
37595,F10223,54.7499259380461,-5.99066731012417,2010-08-31,1.57,0
37596,F10223,54.7499259380461,-5.99066731012417,2010-10-05,2.26,0
37597,F10223,54.7499259380461,-5.99066731012417,2010-11-04,1.66,11.5
37598,F10223,54.7499259380461,-5.99066731012417,2010-12-09,2.46,0
37599,F10223,54.7499259380461,-5.99066731012417,2011-01-11,2.26,3.6
37600,F10223,54.7499259380461,-5.99066731012417,2011-02-09,2.35,6.4
37601,F10223,54.7499259380461,-5.99066731012417,2011-03-10,2.22,0.2
37602,F10223,54.7499259380461,-5.99066731012417,2011-04-04,2.25,3.3
37603,F10223,54.7499259380461,-5.99066731012417,2011-05-11,1.14,1.2
37604,F10223,54.7499259380461,-5.99066731012417,2011-06-07,1.07,17.5
37605,F10223,54.7499259380461,-5.99066731012417,2011-07-05,1.14,10.2
37606,F10223,54.7499259380461,-5.99066731012417,2011-08-08,0.98,0
37607,F10223,54.7499259380461,-5.99066731012417,2011-09-08,1.27,1.8
37608,F10223,54.7499259380461,-5.99066731012417,2011-10-03,1.93,0
37609,F10223,54.7499259380461,-5.99066731012417,2011-11-03,1.04,5.8
37610,F10223,54.7499259380461,-5.99066731012417,2011-11-23,2.03,6.8
37611,F10223,54.7499259380461,-5.99066731012417,2012-01-10,2.18,0.6
37612,F10223,54.7499259380461,-5.99066731012417,2012-02-08,2.12,4.5
37613,F10223,54.7499259380461,-5.99066731012417,2012-03-05,1.89,0.1
37614,F10223,54.7499259380461,-5.99066731012417,2012-04-02,1.35,1.2
37615,F10223,54.7499259380461,-5.99066731012417,2012-04-30,1.27,2.3
37616,F10223,54.7499259380461,-5.99066731012417,2012-05-30,1.05,1.9
37617,F10223,54.7499259380461,-5.99066731012417,2012-07-03,1.54,3.3
37618,F10223,54.7499259380461,-5.99066731012417,2012-08-02,1.53,0
37619,F10223,54.7499259380461,-5.99066731012417,2012-08-28,1.5,0.4
37620,F10223,54.7499259380461,-5.99066731012417,2012-09-27,1.61,0.3
37621,F10223,54.7499259380461,-5.99066731012417,2012-10-24,1.77,0
37622,F10223,54.7499259380461,-5.99066731012417,2012-11-22,0.6,3.2
37623,F10223,54.7499259380461,-5.99066731012417,2013-01-09,1.68,0
37624,F10223,54.7499259380461,-5.99066731012417,2013-02-05,1.39,1.9
37625,F10223,54.7499259380461,-5.99066731012417,2013-03-04,1.73,0
37626,F10223,54.7499259380461,-5.99066731012417,2013-04-08,1.42,0
37627,F10223,54.7499259380461,-5.99066731012417,2013-04-29,NA,1.8
37628,F10223,54.7499259380461,-5.99066731012417,2013-05-29,1.35,1
37629,F10223,54.7499259380461,-5.99066731012417,2013-07-02,1.38,10.6
37630,F10223,54.7499259380461,-5.99066731012417,2013-08-01,2.46,7.5
37631,F10223,54.7499259380461,-5.99066731012417,2013-08-27,1.47,1.7
37632,F10223,54.7499259380461,-5.99066731012417,2013-09-26,1.34,1.2
37633,F10223,54.7499259380461,-5.99066731012417,2013-10-23,2.4,2.1
37634,F10223,54.7499259380461,-5.99066731012417,2013-11-21,1.81,0
37635,F10223,54.7499259380461,-5.99066731012417,2014-01-06,2.29,0.4
37636,F10223,54.7499259380461,-5.99066731012417,2014-02-10,2.47,1.2
37637,F10223,54.7499259380461,-5.99066731012417,2014-03-10,1.85,0
37638,F10223,54.7499259380461,-5.99066731012417,2014-04-10,1.91,0.2
37639,F10223,54.7499259380461,-5.99066731012417,2014-05-06,2.02,4.1
37640,F10223,54.7499259380461,-5.99066731012417,2014-06-04,1.82,7
37641,F10223,54.7499259380461,-5.99066731012417,2014-07-08,1.73,3.9
37642,F10223,54.7499259380461,-5.99066731012417,2014-08-07,1.8,0
37643,F10223,54.7499259380461,-5.99066731012417,2014-09-03,1.89,0
37644,F10223,54.7499259380461,-5.99066731012417,2014-09-30,1.62,0
37645,F10223,54.7499259380461,-5.99066731012417,2014-10-29,2.19,0.5
37646,F10223,54.7499259380461,-5.99066731012417,2014-11-27,2.47,0.1
37647,F10223,54.7499259380461,-5.99066731012417,2015-01-08,2.16,2.3
37648,F10223,54.7499259380461,-5.99066731012417,2015-02-17,1.94,0
37649,F10223,54.7499259380461,-5.99066731012417,2015-02-26,NA,4
37650,F10223,54.7499259380461,-5.99066731012417,2015-03-31,1.53,2.9
37651,F10223,54.7499259380461,-5.99066731012417,2015-05-06,2.2,4.4
37652,F10223,54.7499259380461,-5.99066731012417,2015-05-27,2.32,5.7
37653,F10223,54.7499259380461,-5.99066731012417,2015-07-01,2.06,0
37654,F10223,54.7499259380461,-5.99066731012417,2015-08-03,1.41,2.1
37655,F10223,54.7499259380461,-5.99066731012417,2015-09-01,1.99,0.3
37656,F10223,54.7499259380461,-5.99066731012417,2015-10-05,2.11,6.4
37657,F10223,54.7499259380461,-5.99066731012417,2015-10-22,1.39,0
37658,F10223,54.7499259380461,-5.99066731012417,2015-11-16,2.05,0.6
37659,F10223,54.7499259380461,-5.99066731012417,2016-01-21,2.35,5.7
37660,F10223,54.7499259380461,-5.99066731012417,2016-02-18,1.76,0
37661,F10223,54.7499259380461,-5.99066731012417,2016-02-29,2.19,8.9
37662,F10223,54.7499259380461,-5.99066731012417,2016-04-18,2.06,0.2
37663,F10223,54.7499259380461,-5.99066731012417,2016-05-18,2.97,3.2
37664,F10223,54.7499259380461,-5.99066731012417,2016-05-31,1.74,0
37665,F10223,54.7499259380461,-5.99066731012417,2016-07-21,1.39,1.7
37666,F10223,54.7499259380461,-5.99066731012417,2016-08-16,1.58,0
37667,F10223,54.7499259380461,-5.99066731012417,2016-09-12,1.36,10.7
37668,F10223,54.7499259380461,-5.99066731012417,2016-10-19,1.52,0
37669,F10223,54.7499259380461,-5.99066731012417,2016-11-14,1.73,0.8
37670,F10223,54.7499259380461,-5.99066731012417,2016-11-30,2,0
37671,F10223,54.7499259380461,-5.99066731012417,2017-01-09,0.99,7.4
37672,F10223,54.7499259380461,-5.99066731012417,2017-01-30,1.87,0.7
37673,F10223,54.7499259380461,-5.99066731012417,2017-02-28,2.09,3.7
37674,F10223,54.7499259380461,-5.99066731012417,2017-04-06,2.02,0
37675,F10223,54.7499259380461,-5.99066731012417,2017-05-10,1.82,0
37676,F10223,54.7499259380461,-5.99066731012417,2017-06-13,1.36,0.7
37677,F10223,54.7499259380461,-5.99066731012417,2017-07-03,1.78,1.7
37678,F10223,54.7499259380461,-5.99066731012417,2017-08-03,1.18,4.3
37679,F10223,54.7499259380461,-5.99066731012417,2017-08-31,1.86,1.5
37680,F10223,54.7499259380461,-5.99066731012417,2017-09-26,2.18,0
37681,F10223,54.7499259380461,-5.99066731012417,2017-10-25,1.8,0
37682,F10223,54.7499259380461,-5.99066731012417,2017-11-29,2.28,0
37683,F10223,54.7499259380461,-5.99066731012417,2018-01-08,2.69,0
37684,F10223,54.7499259380461,-5.99066731012417,2018-01-29,1.65,6.7
37685,F10223,54.7499259380461,-5.99066731012417,2018-02-27,2.49,0
37686,F10223,54.7499259380461,-5.99066731012417,2018-04-12,2.14,0.7
37687,F10223,54.7499259380461,-5.99066731012417,2018-05-09,2.11,4.3
37688,F10223,54.7499259380461,-5.99066731012417,2018-06-12,1.83,0.1
37689,F10223,54.7499259380461,-5.99066731012417,2018-07-02,1.86,0
37690,F10223,54.7499259380461,-5.99066731012417,2018-08-02,1.61,3.3
37691,F10223,54.7499259380461,-5.99066731012417,2018-08-30,1.36,0
37692,F10223,54.7499259380461,-5.99066731012417,2018-09-24,1.45,0
37693,F10223,54.7499259380461,-5.99066731012417,2018-10-24,1.54,0
37694,F10223,54.7499259380461,-5.99066731012417,2018-11-21,2.91,8.4
37695,F10224,54.7349884100959,-6.2393346511254,2000-03-22,NA,0.7
37696,F10224,54.7349884100959,-6.2393346511254,2001-03-23,NA,0.1
37697,F10224,54.7349884100959,-6.2393346511254,2002-03-20,NA,4
37698,F10224,54.7349884100959,-6.2393346511254,2003-03-07,NA,6.7
37699,F10224,54.7349884100959,-6.2393346511254,2008-02-28,NA,0
37700,F10224,54.7349884100959,-6.2393346511254,2009-02-26,NA,0.9
37701,F10224,54.7349884100959,-6.2393346511254,2010-02-16,NA,0
37702,F10224,54.7349884100959,-6.2393346511254,2010-09-03,NA,0
37703,F10224,54.7349884100959,-6.2393346511254,2016-02-29,0.82,7.3
37704,F10224,54.7349884100959,-6.2393346511254,2016-05-31,0.46,0
37705,F10224,54.7349884100959,-6.2393346511254,2016-09-01,0.65,4.1
37706,F10224,54.7349884100959,-6.2393346511254,2016-11-30,0.71,0
37707,F10224,54.7349884100959,-6.2393346511254,2017-01-09,0.86,7.7
37708,F10224,54.7349884100959,-6.2393346511254,2017-01-30,0.79,0.7
37709,F10224,54.7349884100959,-6.2393346511254,2017-02-28,1.11,3.2
37710,F10224,54.7349884100959,-6.2393346511254,2017-04-06,0.75,0
37711,F10224,54.7349884100959,-6.2393346511254,2017-05-10,0.36,0
37712,F10224,54.7349884100959,-6.2393346511254,2017-06-13,0.6,0.7
37713,F10224,54.7349884100959,-6.2393346511254,2017-07-03,0.67,1.6
37714,F10224,54.7349884100959,-6.2393346511254,2017-08-03,0.64,4.8
37715,F10224,54.7349884100959,-6.2393346511254,2017-08-31,0.52,1.9
37716,F10224,54.7349884100959,-6.2393346511254,2017-09-26,0.65,0
37717,F10224,54.7349884100959,-6.2393346511254,2017-10-25,0.5,0
37718,F10224,54.7349884100959,-6.2393346511254,2017-11-22,0.64,14.3
37719,F10224,54.7349884100959,-6.2393346511254,2018-01-09,1.06,4
37720,F10224,54.7349884100959,-6.2393346511254,2018-01-29,0.62,6.2
37721,F10224,54.7349884100959,-6.2393346511254,2018-02-27,0.89,0
37722,F10224,54.7349884100959,-6.2393346511254,2018-04-19,0.65,0
37723,F10224,54.7349884100959,-6.2393346511254,2018-05-09,0.74,3.8
37724,F10224,54.7349884100959,-6.2393346511254,2018-06-12,0.71,0
37725,F10224,54.7349884100959,-6.2393346511254,2018-07-02,0.62,0
37726,F10224,54.7349884100959,-6.2393346511254,2018-08-02,1.08,4.3
37727,F10224,54.7349884100959,-6.2393346511254,2018-08-30,0.83,0
37728,F10224,54.7349884100959,-6.2393346511254,2018-09-24,0.54,0
37729,F10224,54.7349884100959,-6.2393346511254,2018-10-24,0.59,0
37730,F10224,54.7349884100959,-6.2393346511254,2018-11-21,1.49,5.7
37731,F10225,54.6859840578951,-6.02194501290394,2000-03-22,NA,0.6
37732,F10225,54.6859840578951,-6.02194501290394,2001-03-23,NA,0.1
37733,F10225,54.6859840578951,-6.02194501290394,2002-03-20,NA,3.3
37734,F10225,54.6859840578951,-6.02194501290394,2003-03-07,NA,6.9
37735,F10225,54.6859840578951,-6.02194501290394,2008-02-28,NA,0
37736,F10225,54.6859840578951,-6.02194501290394,2009-02-26,NA,1.9
37737,F10226,54.6809558283997,-6.00843562306239,2000-03-22,NA,0.6
37738,F10226,54.6809558283997,-6.00843562306239,2001-03-23,NA,0.1
37739,F10226,54.6809558283997,-6.00843562306239,2002-03-20,NA,3.3
37740,F10226,54.6809558283997,-6.00843562306239,2003-03-07,NA,6.9
37741,F10226,54.6809558283997,-6.00843562306239,2004-01-15,1.13,9.2
37742,F10226,54.6809558283997,-6.00843562306239,2004-02-10,1.33,0.5
37743,F10226,54.6809558283997,-6.00843562306239,2004-03-08,0.83,0
37744,F10226,54.6809558283997,-6.00843562306239,2004-04-14,0.68,0.2
37745,F10226,54.6809558283997,-6.00843562306239,2004-05-07,0.81,0.1
37746,F10226,54.6809558283997,-6.00843562306239,2004-06-07,0.68,0.2
37747,F10226,54.6809558283997,-6.00843562306239,2004-07-02,0.9,4.7
37748,F10226,54.6809558283997,-6.00843562306239,2004-08-05,0.71,1.5
37749,F10226,54.6809558283997,-6.00843562306239,2004-09-07,0.47,0
