OBJECTID,Site_Code,latitude,longitude,date,NO3_N_MGL,rain_sum
15635,F10104,54.5929685240111,-7.06604137691735,2003-03-18,1.52,0
15636,F10104,54.5929685240111,-7.06604137691735,2003-04-17,0.93,0
15637,F10104,54.5929685240111,-7.06604137691735,2003-05-22,0.29,1.9
15638,F10104,54.5929685240111,-7.06604137691735,2003-06-25,0.98,0
15639,F10104,54.5929685240111,-7.06604137691735,2003-07-22,0.88,0.5
15640,F10104,54.5929685240111,-7.06604137691735,2003-08-22,1.02,0
15641,F10104,54.5929685240111,-7.06604137691735,2003-09-15,0.88,0
15642,F10104,54.5929685240111,-7.06604137691735,2003-10-14,0.88,0
15643,F10104,54.5929685240111,-7.06604137691735,2003-11-14,1.54,7.8
15644,F10104,54.5929685240111,-7.06604137691735,2003-12-15,1.5,0
15645,F10104,54.5929685240111,-7.06604137691735,2004-01-19,2.07,0
15646,F10104,54.5929685240111,-7.06604137691735,2004-02-12,2.14,0
15647,F10104,54.5929685240111,-7.06604137691735,2004-03-09,1.41,0
15648,F10104,54.5929685240111,-7.06604137691735,2004-04-09,1.08,0.3
15649,F10104,54.5929685240111,-7.06604137691735,2004-05-12,1.74,0
15650,F10104,54.5929685240111,-7.06604137691735,2004-06-11,1.31,3
15651,F10104,54.5929685240111,-7.06604137691735,2004-07-05,0.7,4.5
15652,F10104,54.5929685240111,-7.06604137691735,2004-08-10,0.96,0.5
15653,F10104,54.5929685240111,-7.06604137691735,2004-09-09,1.11,0
15654,F10104,54.5929685240111,-7.06604137691735,2004-10-13,1.9,2.3
15655,F10104,54.5929685240111,-7.06604137691735,2004-11-04,1.59,0.4
15656,F10104,54.5929685240111,-7.06604137691735,2004-12-03,1.74,1.8
15657,F10104,54.5929685240111,-7.06604137691735,2005-01-17,1.45,3.3
15658,F10104,54.5929685240111,-7.06604137691735,2005-02-15,1.85,0
15659,F10104,54.5929685240111,-7.06604137691735,2005-03-15,0.87,3.6
15660,F10104,54.5929685240111,-7.06604137691735,2005-04-14,0.97,5.2
15661,F10104,54.5929685240111,-7.06604137691735,2005-05-20,1.26,2.3
15662,F10104,54.5929685240111,-7.06604137691735,2005-06-13,1.6,0
15663,F10104,54.5929685240111,-7.06604137691735,2005-07-14,1.37,1.3
15664,F10104,54.5929685240111,-7.06604137691735,2005-08-17,1.07,9.5
15665,F10104,54.5929685240111,-7.06604137691735,2005-09-08,1.22,0
15666,F10104,54.5929685240111,-7.06604137691735,2005-10-07,0.05,2.5
15667,F10104,54.5929685240111,-7.06604137691735,2005-11-02,1.01,7.9
15668,F10104,54.5929685240111,-7.06604137691735,2005-11-30,1.24,0.3
15669,F10104,54.5929685240111,-7.06604137691735,2006-01-18,1.25,0
15670,F10104,54.5929685240111,-7.06604137691735,2006-02-17,1.15,0
15671,F10104,54.5929685240111,-7.06604137691735,2006-03-20,2.1,0.1
15672,F10104,54.5929685240111,-7.06604137691735,2006-04-20,1.3,0
15673,F10104,54.5929685240111,-7.06604137691735,2006-05-18,0.74,4
15674,F10104,54.5929685240111,-7.06604137691735,2006-06-16,1.57,3.4
15675,F10104,54.5929685240111,-7.06604137691735,2006-07-19,1.26,0
15676,F10104,54.5929685240111,-7.06604137691735,2006-08-17,0.87,0
15677,F10104,54.5929685240111,-7.06604137691735,2006-09-12,0.78,2.3
15678,F10104,54.5929685240111,-7.06604137691735,2006-10-16,1.68,0
15679,F10104,54.5929685240111,-7.06604137691735,2006-11-14,1.07,0.4
15680,F10104,54.5929685240111,-7.06604137691735,2006-12-14,1.25,14.4
15681,F10104,54.5929685240111,-7.06604137691735,2007-02-16,1.2,0
15682,F10104,54.5929685240111,-7.06604137691735,2007-03-20,1.08,0.2
15683,F10104,54.5929685240111,-7.06604137691735,2007-04-19,1.37,0
15684,F10104,54.5929685240111,-7.06604137691735,2007-05-21,0.69,0
15685,F10104,54.5929685240111,-7.06604137691735,2007-06-15,0.69,12.3
15686,F10104,54.5929685240111,-7.06604137691735,2007-07-09,1.03,8.4
15687,F10104,54.5929685240111,-7.06604137691735,2007-08-16,0.79,2.1
15688,F10104,54.5929685240111,-7.06604137691735,2007-09-25,0.67,1.3
15689,F10104,54.5929685240111,-7.06604137691735,2007-10-17,0.89,0
15690,F10104,54.5929685240111,-7.06604137691735,2007-11-12,NA,0.6
15691,F10104,54.5929685240111,-7.06604137691735,2007-12-07,1.3,8.5
15692,F10104,54.5929685240111,-7.06604137691735,2008-01-21,0.71,21.9
15693,F10104,54.5929685240111,-7.06604137691735,2008-02-15,1.79,0
15694,F10104,54.5929685240111,-7.06604137691735,2008-03-20,1.68,1.2
15695,F10104,54.5929685240111,-7.06604137691735,2008-04-22,1.16,0.6
15696,F10104,54.5929685240111,-7.06604137691735,2008-05-21,1.27,0.7
15697,F10104,54.5929685240111,-7.06604137691735,2008-06-18,1.29,1
15698,F10104,54.5929685240111,-7.06604137691735,2008-07-24,1.17,3.1
15699,F10104,54.5929685240111,-7.06604137691735,2008-08-19,0.95,0
15700,F10104,54.5929685240111,-7.06604137691735,2008-09-10,0.62,7.7
15701,F10104,54.5929685240111,-7.06604137691735,2008-10-14,1.2,4.2
15702,F10104,54.5929685240111,-7.06604137691735,2008-11-20,1.07,0
15703,F10104,54.5929685240111,-7.06604137691735,2008-12-08,0.84,3.3
15704,F10104,54.5929685240111,-7.06604137691735,2009-01-30,0.87,7.6
15705,F10104,54.5929685240111,-7.06604137691735,2009-02-13,0.76,0
15706,F10104,54.5929685240111,-7.06604137691735,2009-03-19,1.09,0
15707,F10104,54.5929685240111,-7.06604137691735,2009-04-21,0.9,0.7
15708,F10104,54.5929685240111,-7.06604137691735,2009-05-20,0.84,5
15709,F10104,54.5929685240111,-7.06604137691735,2009-06-17,0.87,21.4
15710,F10104,54.5929685240111,-7.06604137691735,2009-07-23,0.61,11
15711,F10104,54.5929685240111,-7.06604137691735,2009-08-18,0.62,2.9
15712,F10104,54.5929685240111,-7.06604137691735,2009-09-08,0.42,2
15713,F10104,54.5929685240111,-7.06604137691735,2009-10-07,NA,0
15714,F10104,54.5929685240111,-7.06604137691735,2009-10-13,0.8,0
15715,F10104,54.5929685240111,-7.06604137691735,2009-11-19,0.39,24.9
15716,F10104,54.5929685240111,-7.06604137691735,2009-12-07,0.78,7.6
15717,F10104,54.5929685240111,-7.06604137691735,2009-12-16,NA,0.7
15718,F10104,54.5929685240111,-7.06604137691735,2010-01-20,0.67,10.9
15719,F10104,54.5929685240111,-7.06604137691735,2010-02-15,1.06,2.3
15720,F10104,54.5929685240111,-7.06604137691735,2010-03-19,1.11,0.1
15721,F10104,54.5929685240111,-7.06604137691735,2010-04-19,0.95,0
15722,F10104,54.5929685240111,-7.06604137691735,2010-05-19,0.91,0.8
15723,F10104,54.5929685240111,-7.06604137691735,2010-06-17,0.71,0
15724,F10104,54.5929685240111,-7.06604137691735,2010-07-22,0.65,0.5
15725,F10104,54.5929685240111,-7.06604137691735,2010-08-17,0.77,0.5
15726,F10104,54.5929685240111,-7.06604137691735,2010-09-07,1.02,9.2
15727,F10104,54.5929685240111,-7.06604137691735,2010-10-12,0.87,0
15728,F10104,54.5929685240111,-7.06604137691735,2010-11-16,1.15,1.2
15729,F10104,54.5929685240111,-7.06604137691735,2010-12-15,NA,0
15730,F10104,54.5929685240111,-7.06604137691735,2015-01-26,1.15,0
15731,F10104,54.5929685240111,-7.06604137691735,2015-04-08,1.18,0
15732,F10104,54.5929685240111,-7.06604137691735,2015-07-06,1,10.1
15733,F10104,54.5929685240111,-7.06604137691735,2015-09-17,0.83,4.4
15734,F10104,54.5929685240111,-7.06604137691735,2016-01-07,0.53,10.9
15735,F10104,54.5929685240111,-7.06604137691735,2016-04-05,0.51,2.5
15736,F10104,54.5929685240111,-7.06604137691735,2016-07-06,0.51,4.7
15737,F10104,54.5929685240111,-7.06604137691735,2016-10-03,0.7,0
15738,F10104,54.5929685240111,-7.06604137691735,2017-01-16,0.9,0
15739,F10104,54.5929685240111,-7.06604137691735,2017-02-13,1.03,0
15740,F10104,54.5929685240111,-7.06604137691735,2017-03-15,1.03,0
15741,F10104,54.5929685240111,-7.06604137691735,2017-04-12,0.96,1.3
15742,F10104,54.5929685240111,-7.06604137691735,2017-05-17,0.65,0.6
15743,F10104,54.5929685240111,-7.06604137691735,2017-06-15,0.7,2.7
15744,F10104,54.5929685240111,-7.06604137691735,2017-07-06,0.67,0.8
15745,F10104,54.5929685240111,-7.06604137691735,2017-08-15,0.6,1
15746,F10104,54.5929685240111,-7.06604137691735,2017-09-12,0.58,8.4
15747,F10104,54.5929685240111,-7.06604137691735,2017-10-09,0.84,2.3
15748,F10104,54.5929685240111,-7.06604137691735,2017-11-09,0.49,1.8
15749,F10104,54.5929685240111,-7.06604137691735,2017-12-05,0.86,0
15750,F10104,54.5929685240111,-7.06604137691735,2018-01-25,1.09,2.3
15751,F10104,54.5929685240111,-7.06604137691735,2018-02-20,0.77,0
15752,F10104,54.5929685240111,-7.06604137691735,2018-03-14,0.79,9.5
15753,F10104,54.5929685240111,-7.06604137691735,2018-04-17,0.85,6.6
15754,F10104,54.5929685240111,-7.06604137691735,2018-05-14,0.58,0.1
15755,F10104,54.5929685240111,-7.06604137691735,2018-06-14,0.92,2.9
15756,F10104,54.5929685240111,-7.06604137691735,2018-07-26,0.54,0.7
15757,F10104,54.5929685240111,-7.06604137691735,2018-08-14,0.7,0.6
15758,F10104,54.5929685240111,-7.06604137691735,2018-09-12,0.69,0
15759,F10104,54.5929685240111,-7.06604137691735,2018-09-24,0.75,0
15760,F10104,54.5929685240111,-7.06604137691735,2018-11-08,1.79,1.1
15761,F10104,54.5929685240111,-7.06604137691735,2018-12-04,1.86,0
15762,F10105,54.5861051570618,-7.25216567133532,2000-03-23,NA,3.4
15763,F10105,54.5861051570618,-7.25216567133532,2001-03-28,NA,5.6
15764,F10105,54.5861051570618,-7.25216567133532,2002-03-25,NA,0
15765,F10105,54.5861051570618,-7.25216567133532,2003-03-18,NA,0
15766,F10105,54.5861051570618,-7.25216567133532,2008-04-15,NA,0
15767,F10105,54.5861051570618,-7.25216567133532,2009-04-28,NA,1.1
15768,F10106,54.5490487538791,-7.11757892791829,2000-01-25,NA,0
15769,F10106,54.5490487538791,-7.11757892791829,2000-02-23,NA,2.6
15770,F10106,54.5490487538791,-7.11757892791829,2000-03-23,NA,4
15771,F10106,54.5490487538791,-7.11757892791829,2000-04-20,NA,3.6
15772,F10106,54.5490487538791,-7.11757892791829,2000-05-22,NA,2
15773,F10106,54.5490487538791,-7.11757892791829,2000-06-23,NA,0.4
15774,F10106,54.5490487538791,-7.11757892791829,2000-07-21,NA,0
15775,F10106,54.5490487538791,-7.11757892791829,2000-08-23,NA,0
15776,F10106,54.5490487538791,-7.11757892791829,2000-09-19,NA,0
15777,F10106,54.5490487538791,-7.11757892791829,2000-10-19,NA,0
15778,F10106,54.5490487538791,-7.11757892791829,2000-11-20,NA,0.5
15779,F10106,54.5490487538791,-7.11757892791829,2000-12-06,NA,0.1
15780,F10106,54.5490487538791,-7.11757892791829,2001-01-23,NA,8.6
15781,F10106,54.5490487538791,-7.11757892791829,2001-02-22,NA,1.7
15782,F10106,54.5490487538791,-7.11757892791829,2001-03-28,NA,2.6
15783,F10106,54.5490487538791,-7.11757892791829,2001-04-20,NA,0.3
15784,F10106,54.5490487538791,-7.11757892791829,2001-05-21,NA,0
15785,F10106,54.5490487538791,-7.11757892791829,2001-06-25,NA,0.3
15786,F10106,54.5490487538791,-7.11757892791829,2001-07-23,NA,1.3
15787,F10106,54.5490487538791,-7.11757892791829,2001-08-22,NA,0
15788,F10106,54.5490487538791,-7.11757892791829,2001-09-21,NA,0.1
15789,F10106,54.5490487538791,-7.11757892791829,2001-10-23,NA,6.5
15790,F10106,54.5490487538791,-7.11757892791829,2001-11-21,NA,13.5
15791,F10106,54.5490487538791,-7.11757892791829,2001-12-11,NA,0
15792,F10106,54.5490487538791,-7.11757892791829,2002-01-23,NA,13.5
15793,F10106,54.5490487538791,-7.11757892791829,2002-02-21,NA,4
15794,F10106,54.5490487538791,-7.11757892791829,2002-03-25,NA,0.1
15795,F10106,54.5490487538791,-7.11757892791829,2002-04-23,NA,0
15796,F10106,54.5490487538791,-7.11757892791829,2002-05-22,NA,10.3
15797,F10106,54.5490487538791,-7.11757892791829,2002-06-24,NA,1.4
15798,F10106,54.5490487538791,-7.11757892791829,2002-07-23,NA,0.6
15799,F10106,54.5490487538791,-7.11757892791829,2002-08-21,NA,0
15800,F10106,54.5490487538791,-7.11757892791829,2002-09-13,NA,0
15801,F10106,54.5490487538791,-7.11757892791829,2002-10-15,NA,0.1
15802,F10106,54.5490487538791,-7.11757892791829,2002-11-14,NA,25.1
15803,F10106,54.5490487538791,-7.11757892791829,2002-12-13,NA,0
15804,F10106,54.5490487538791,-7.11757892791829,2003-01-23,1.68,0
15805,F10106,54.5490487538791,-7.11757892791829,2003-02-19,1.66,0
15806,F10106,54.5490487538791,-7.11757892791829,2003-03-18,1.59,0
15807,F10106,54.5490487538791,-7.11757892791829,2003-04-17,1.08,0
15808,F10106,54.5490487538791,-7.11757892791829,2003-05-22,0.84,1.9
15809,F10106,54.5490487538791,-7.11757892791829,2003-06-25,0.96,0
15810,F10106,54.5490487538791,-7.11757892791829,2003-07-22,0.9,0.5
15811,F10106,54.5490487538791,-7.11757892791829,2003-08-22,1.07,0
15812,F10106,54.5490487538791,-7.11757892791829,2003-09-15,1.13,0
15813,F10106,54.5490487538791,-7.11757892791829,2003-10-14,0.76,0
15814,F10106,54.5490487538791,-7.11757892791829,2003-11-14,1.89,7.8
15815,F10106,54.5490487538791,-7.11757892791829,2003-12-15,1.5,0
15816,F10106,54.5490487538791,-7.11757892791829,2004-01-19,2.07,0
15817,F10106,54.5490487538791,-7.11757892791829,2004-02-12,1.99,0
15818,F10106,54.5490487538791,-7.11757892791829,2004-03-09,1.37,0
15819,F10106,54.5490487538791,-7.11757892791829,2004-04-09,1.24,0.3
15820,F10106,54.5490487538791,-7.11757892791829,2004-05-12,1.36,0
15821,F10106,54.5490487538791,-7.11757892791829,2004-06-11,1,3
15822,F10106,54.5490487538791,-7.11757892791829,2004-07-05,0.76,4.5
15823,F10106,54.5490487538791,-7.11757892791829,2004-08-10,0.95,0.5
15824,F10106,54.5490487538791,-7.11757892791829,2010-03-11,NA,0
15825,F10106,54.5490487538791,-7.11757892791829,2010-10-08,NA,0
15826,F10106,54.5490487538791,-7.11757892791829,2017-04-06,NA,0
15827,F10106,54.5490487538791,-7.11757892791829,2017-10-10,NA,1.3
15828,F10106,54.5490487538791,-7.11757892791829,2018-04-12,NA,0
15829,F10107,54.5849498054369,-7.04122968399049,2000-01-25,NA,0
15830,F10107,54.5849498054369,-7.04122968399049,2000-02-23,NA,2.6
15831,F10107,54.5849498054369,-7.04122968399049,2000-03-23,NA,4
15832,F10107,54.5849498054369,-7.04122968399049,2000-04-20,NA,3.6
15833,F10107,54.5849498054369,-7.04122968399049,2000-05-22,NA,2
15834,F10107,54.5849498054369,-7.04122968399049,2000-06-23,NA,0.4
15835,F10107,54.5849498054369,-7.04122968399049,2000-07-21,NA,0
15836,F10107,54.5849498054369,-7.04122968399049,2000-08-23,NA,0
15837,F10107,54.5849498054369,-7.04122968399049,2000-09-19,NA,0
15838,F10107,54.5849498054369,-7.04122968399049,2000-10-19,NA,0
15839,F10107,54.5849498054369,-7.04122968399049,2000-11-20,NA,0.5
15840,F10107,54.5849498054369,-7.04122968399049,2000-12-06,NA,0.1
15841,F10107,54.5849498054369,-7.04122968399049,2001-01-23,NA,8.6
15842,F10107,54.5849498054369,-7.04122968399049,2001-02-22,NA,1.7
15843,F10107,54.5849498054369,-7.04122968399049,2001-03-28,NA,2.6
15844,F10107,54.5849498054369,-7.04122968399049,2001-04-20,NA,0.3
15845,F10107,54.5849498054369,-7.04122968399049,2001-05-21,NA,0
15846,F10107,54.5849498054369,-7.04122968399049,2001-06-25,NA,0.3
15847,F10107,54.5849498054369,-7.04122968399049,2001-07-23,NA,1.3
15848,F10107,54.5849498054369,-7.04122968399049,2001-08-22,NA,0
15849,F10107,54.5849498054369,-7.04122968399049,2001-09-21,NA,0.1
15850,F10107,54.5849498054369,-7.04122968399049,2001-10-23,NA,6.5
15851,F10107,54.5849498054369,-7.04122968399049,2001-11-21,NA,13.5
15852,F10107,54.5849498054369,-7.04122968399049,2001-12-11,NA,0
15853,F10107,54.5849498054369,-7.04122968399049,2002-01-23,NA,13.5
15854,F10107,54.5849498054369,-7.04122968399049,2002-02-21,NA,4
15855,F10107,54.5849498054369,-7.04122968399049,2002-03-25,NA,0.1
15856,F10107,54.5849498054369,-7.04122968399049,2002-04-23,NA,0
15857,F10107,54.5849498054369,-7.04122968399049,2002-05-22,NA,10.3
15858,F10107,54.5849498054369,-7.04122968399049,2002-06-24,NA,1.4
15859,F10107,54.5849498054369,-7.04122968399049,2002-07-23,NA,0.6
15860,F10107,54.5849498054369,-7.04122968399049,2002-08-21,NA,0
15861,F10107,54.5849498054369,-7.04122968399049,2002-09-13,NA,0
15862,F10107,54.5849498054369,-7.04122968399049,2002-10-15,NA,0.1
15863,F10107,54.5849498054369,-7.04122968399049,2002-11-14,NA,25.1
15864,F10107,54.5849498054369,-7.04122968399049,2002-12-13,NA,0
15865,F10107,54.5849498054369,-7.04122968399049,2003-01-23,1.64,0
15866,F10107,54.5849498054369,-7.04122968399049,2003-02-19,1.99,0
15867,F10107,54.5849498054369,-7.04122968399049,2003-03-18,1.77,0
15868,F10107,54.5849498054369,-7.04122968399049,2003-04-17,1.72,0
15869,F10107,54.5849498054369,-7.04122968399049,2003-05-22,0.29,1.9
15870,F10107,54.5849498054369,-7.04122968399049,2003-06-25,1.59,0
15871,F10107,54.5849498054369,-7.04122968399049,2003-07-22,1.06,0.5
15872,F10107,54.5849498054369,-7.04122968399049,2003-08-22,1.71,0
15873,F10107,54.5849498054369,-7.04122968399049,2003-09-15,2.01,0
15874,F10107,54.5849498054369,-7.04122968399049,2003-10-14,1.1,0
15875,F10107,54.5849498054369,-7.04122968399049,2003-11-14,1.57,7.8
15876,F10107,54.5849498054369,-7.04122968399049,2003-12-15,1.24,0
15877,F10107,54.5849498054369,-7.04122968399049,2004-01-19,1.62,0
15878,F10107,54.5849498054369,-7.04122968399049,2004-02-12,1.78,0
15879,F10107,54.5849498054369,-7.04122968399049,2004-03-09,1.64,0
15880,F10107,54.5849498054369,-7.04122968399049,2004-04-09,1.23,0.3
15881,F10107,54.5849498054369,-7.04122968399049,2004-05-12,1.71,0
15882,F10107,54.5849498054369,-7.04122968399049,2004-06-11,1.66,3
15883,F10107,54.5849498054369,-7.04122968399049,2004-07-05,1.14,4.5
15884,F10107,54.5849498054369,-7.04122968399049,2004-08-10,1.43,0.5
15885,F10107,54.5849498054369,-7.04122968399049,2004-09-09,1.57,0
15886,F10107,54.5849498054369,-7.04122968399049,2004-10-13,1.7,2.3
15887,F10107,54.5849498054369,-7.04122968399049,2004-11-04,NA,0.4
15888,F10107,54.5849498054369,-7.04122968399049,2004-12-03,1.76,1.8
15889,F10107,54.5849498054369,-7.04122968399049,2005-01-17,1.3,3.3
15890,F10107,54.5849498054369,-7.04122968399049,2005-02-15,1.83,0
15891,F10107,54.5849498054369,-7.04122968399049,2005-03-15,0.91,3.6
15892,F10107,54.5849498054369,-7.04122968399049,2005-04-14,1.11,5.2
15893,F10107,54.5849498054369,-7.04122968399049,2005-05-20,1.68,2.3
15894,F10107,54.5849498054369,-7.04122968399049,2005-06-13,1.73,0
15895,F10107,54.5849498054369,-7.04122968399049,2005-07-14,1.83,1.3
15896,F10107,54.5849498054369,-7.04122968399049,2005-08-17,2,9.5
15897,F10107,54.5849498054369,-7.04122968399049,2005-09-08,1.74,0
15898,F10107,54.5849498054369,-7.04122968399049,2005-10-07,0.14,2.5
15899,F10107,54.5849498054369,-7.04122968399049,2005-11-02,0.81,7.9
15900,F10107,54.5849498054369,-7.04122968399049,2005-11-30,1.19,0.3
15901,F10107,54.5849498054369,-7.04122968399049,2006-01-18,1.21,0
15902,F10107,54.5849498054369,-7.04122968399049,2006-02-17,1.26,0
15903,F10107,54.5849498054369,-7.04122968399049,2006-03-20,1.96,0.1
15904,F10107,54.5849498054369,-7.04122968399049,2006-04-20,1.44,0
15905,F10107,54.5849498054369,-7.04122968399049,2006-05-18,0.74,4
15906,F10107,54.5849498054369,-7.04122968399049,2006-06-16,1.78,3.4
15907,F10107,54.5849498054369,-7.04122968399049,2006-07-19,1.86,0
15908,F10107,54.5849498054369,-7.04122968399049,2006-08-17,1.19,0
15909,F10107,54.5849498054369,-7.04122968399049,2006-09-12,1.03,2.3
15910,F10107,54.5849498054369,-7.04122968399049,2006-10-16,1.8,0
15911,F10107,54.5849498054369,-7.04122968399049,2006-11-14,1.05,0.4
15912,F10107,54.5849498054369,-7.04122968399049,2006-12-14,0.99,14.4
15913,F10107,54.5849498054369,-7.04122968399049,2007-02-16,1.37,0
15914,F10107,54.5849498054369,-7.04122968399049,2007-03-20,1.32,0.2
15915,F10107,54.5849498054369,-7.04122968399049,2007-04-19,2.27,0
15916,F10107,54.5849498054369,-7.04122968399049,2007-05-21,1.49,0
15917,F10107,54.5849498054369,-7.04122968399049,2007-06-15,0.58,12.3
15918,F10107,54.5849498054369,-7.04122968399049,2007-07-09,1.26,8.4
15919,F10107,54.5849498054369,-7.04122968399049,2007-08-16,1.19,2.1
15920,F10107,54.5849498054369,-7.04122968399049,2007-09-25,1.12,1.3
15921,F10107,54.5849498054369,-7.04122968399049,2007-10-17,1.65,0
15922,F10107,54.5849498054369,-7.04122968399049,2007-11-12,NA,0.6
15923,F10107,54.5849498054369,-7.04122968399049,2007-12-07,1.04,8.5
15924,F10107,54.5849498054369,-7.04122968399049,2008-01-21,0.45,21.9
15925,F10107,54.5849498054369,-7.04122968399049,2008-02-15,2.11,0
15926,F10107,54.5849498054369,-7.04122968399049,2008-03-20,1.85,1.2
15927,F10107,54.5849498054369,-7.04122968399049,2008-04-22,1.92,0.6
15928,F10107,54.5849498054369,-7.04122968399049,2008-05-21,2,0.7
15929,F10107,54.5849498054369,-7.04122968399049,2008-06-18,2.12,1
15930,F10107,54.5849498054369,-7.04122968399049,2008-07-24,1.99,3.1
15931,F10107,54.5849498054369,-7.04122968399049,2008-08-19,0.76,0
15932,F10107,54.5849498054369,-7.04122968399049,2008-09-10,0.79,7.7
15933,F10107,54.5849498054369,-7.04122968399049,2008-10-14,1.41,4.2
15934,F10107,54.5849498054369,-7.04122968399049,2008-11-20,1.45,0
15935,F10107,54.5849498054369,-7.04122968399049,2008-12-08,0.92,3.3
15936,F10107,54.5849498054369,-7.04122968399049,2009-01-30,1.07,7.6
15937,F10107,54.5849498054369,-7.04122968399049,2009-02-13,1.25,0
15938,F10107,54.5849498054369,-7.04122968399049,2009-03-19,1.61,0
15939,F10107,54.5849498054369,-7.04122968399049,2009-04-21,1.43,0.7
15940,F10107,54.5849498054369,-7.04122968399049,2009-05-20,1.1,5
15941,F10107,54.5849498054369,-7.04122968399049,2009-06-17,0.57,21.4
15942,F10107,54.5849498054369,-7.04122968399049,2009-07-23,1.15,11
15943,F10107,54.5849498054369,-7.04122968399049,2009-08-18,1.02,2.9
15944,F10107,54.5849498054369,-7.04122968399049,2009-09-08,0.41,2
15945,F10107,54.5849498054369,-7.04122968399049,2009-10-07,NA,0
15946,F10107,54.5849498054369,-7.04122968399049,2009-10-13,1.69,0
15947,F10107,54.5849498054369,-7.04122968399049,2009-11-19,0.35,24.9
15948,F10107,54.5849498054369,-7.04122968399049,2009-12-07,1.02,7.6
15949,F10107,54.5849498054369,-7.04122968399049,2009-12-16,NA,0.7
15950,F10107,54.5849498054369,-7.04122968399049,2010-01-20,2.48,10.9
15951,F10107,54.5849498054369,-7.04122968399049,2010-02-15,1.49,2.3
15952,F10107,54.5849498054369,-7.04122968399049,2010-03-19,1.64,0.1
15953,F10107,54.5849498054369,-7.04122968399049,2010-04-19,1.56,0
15954,F10107,54.5849498054369,-7.04122968399049,2010-05-19,1.58,0.8
15955,F10107,54.5849498054369,-7.04122968399049,2010-06-17,1.54,0
15956,F10107,54.5849498054369,-7.04122968399049,2010-07-22,1.44,0.5
15957,F10107,54.5849498054369,-7.04122968399049,2010-08-17,1.36,0.5
15958,F10107,54.5849498054369,-7.04122968399049,2010-09-07,0.87,9.2
15959,F10107,54.5849498054369,-7.04122968399049,2010-10-12,1.37,0
15960,F10107,54.5849498054369,-7.04122968399049,2010-11-16,1.36,1.2
15961,F10107,54.5849498054369,-7.04122968399049,2010-12-15,NA,0
15962,F10107,54.5849498054369,-7.04122968399049,2015-01-26,1.27,0
15963,F10107,54.5849498054369,-7.04122968399049,2015-04-08,1.38,0
15964,F10107,54.5849498054369,-7.04122968399049,2015-07-06,1.36,10.1
15965,F10107,54.5849498054369,-7.04122968399049,2015-09-17,1.22,4.4
