OBJECTID,Site_Code,latitude,longitude,date,NO3_N_MGL,rain_sum
78392,F11293,54.4956460463006,-6.55310644993735,2011-01-26,1.46,0
78393,F11293,54.4956460463006,-6.55310644993735,2011-02-24,NA,0.7
78394,F11293,54.4956460463006,-6.55310644993735,2011-03-22,0.86,0
78395,F11293,54.4956460463006,-6.55310644993735,2011-04-20,0.28,0.7
78396,F11293,54.4956460463006,-6.55310644993735,2011-05-23,0.22,5.6
78397,F11293,54.4956460463006,-6.55310644993735,2011-06-23,0.05,3.2
78398,F11293,54.4956460463006,-6.55310644993735,2011-07-26,0.05,0
78399,F11293,54.4956460463006,-6.55310644993735,2011-08-22,0.05,0
78400,F11293,54.4956460463006,-6.55310644993735,2011-09-21,0.05,3.9
78401,F11293,54.4956460463006,-6.55310644993735,2011-10-20,0.76,6.4
78402,F11293,54.4956460463006,-6.55310644993735,2011-11-14,0.28,0
78403,F11293,54.4956460463006,-6.55310644993735,2011-12-13,0.96,1.3
78404,F11293,54.4956460463006,-6.55310644993735,2012-01-24,1.1,5.7
78405,F11293,54.4956460463006,-6.55310644993735,2012-02-23,0.92,0
78406,F11293,54.4956460463006,-6.55310644993735,2012-03-20,1.11,0
78407,F11293,54.4956460463006,-6.55310644993735,2012-04-23,0.48,1.2
78408,F11293,54.4956460463006,-6.55310644993735,2012-05-23,0.16,0
78409,F11293,54.4956460463006,-6.55310644993735,2012-06-18,1.37,11.2
78410,F11293,54.4956460463006,-6.55310644993735,2012-07-19,0.08,0
78411,F11293,54.4956460463006,-6.55310644993735,2012-08-16,0.08,8.5
78412,F11293,54.4956460463006,-6.55310644993735,2012-09-12,0.08,6.7
78413,F11293,54.4956460463006,-6.55310644993735,2012-10-10,0.56,0.6
78414,F11293,54.4956460463006,-6.55310644993735,2012-11-06,0.88,0.1
78415,F11293,54.4956460463006,-6.55310644993735,2012-12-03,0.97,1.1
78416,F11294,54.4759607040198,-6.38700188078888,2011-01-24,0.48,0
78417,F11294,54.4759607040198,-6.38700188078888,2011-02-22,0.98,2.7
78418,F11294,54.4759607040198,-6.38700188078888,2011-03-23,0.4,0
78419,F11294,54.4759607040198,-6.38700188078888,2011-04-21,0.18,0
78420,F11294,54.4759607040198,-6.38700188078888,2011-05-24,0.48,0.4
78421,F11294,54.4759607040198,-6.38700188078888,2011-06-20,0.05,0.5
78422,F11294,54.4759607040198,-6.38700188078888,2011-07-20,0.5,0.2
78423,F11294,54.4759607040198,-6.38700188078888,2011-08-18,0.29,1.4
78424,F11294,54.4759607040198,-6.38700188078888,2011-09-19,0.32,3.9
78425,F11294,54.4759607040198,-6.38700188078888,2011-10-18,0.42,0.3
78426,F11294,54.4759607040198,-6.38700188078888,2011-11-16,0.47,4.9
78427,F11294,54.4759607040198,-6.38700188078888,2011-12-15,0.63,0.4
78428,F11294,54.4759607040198,-6.38700188078888,2012-01-23,0.58,0
78429,F11294,54.4759607040198,-6.38700188078888,2012-02-22,0.31,0.5
78430,F11294,54.4759607040198,-6.38700188078888,2012-03-21,0.3,0.2
78431,F11294,54.4759607040198,-6.38700188078888,2012-04-19,0.26,0.3
78432,F11294,54.4759607040198,-6.38700188078888,2012-05-16,0.41,0.3
78433,F11294,54.4759607040198,-6.38700188078888,2012-06-14,0.64,6.1
78434,F11294,54.4759607040198,-6.38700188078888,2012-07-17,0.29,7.5
78435,F11294,54.4759607040198,-6.38700188078888,2012-08-13,0.28,13.8
78436,F11294,54.4759607040198,-6.38700188078888,2012-09-11,0.87,3
78437,F11294,54.4759607040198,-6.38700188078888,2012-10-08,0.27,0
78438,F11294,54.4759607040198,-6.38700188078888,2012-11-08,0.11,0
78439,F11294,54.4759607040198,-6.38700188078888,2012-12-04,0.29,0.3
78440,F11295,54.4646851079587,-6.8744941771927,2013-01-22,0.51,0.2
78441,F11295,54.4646851079587,-6.8744941771927,2013-02-21,NA,0
78442,F11295,54.4646851079587,-6.8744941771927,2013-03-19,0.65,0.9
78443,F11295,54.4646851079587,-6.8744941771927,2013-04-22,0.37,0
78444,F11295,54.4646851079587,-6.8744941771927,2013-05-13,0.5,4.8
78445,F11295,54.4646851079587,-6.8744941771927,2013-06-19,0.44,0
78446,F11295,54.4646851079587,-6.8744941771927,2013-07-18,1.1,0
78447,F11295,54.4646851079587,-6.8744941771927,2013-08-15,0.94,6.4
78448,F11295,54.4646851079587,-6.8744941771927,2013-09-11,0.87,1.9
78449,F11295,54.4646851079587,-6.8744941771927,2013-10-09,0.38,0
78450,F11295,54.4646851079587,-6.8744941771927,2013-11-05,0.77,2.3
78451,F11295,54.4646851079587,-6.8744941771927,2013-12-02,0.67,0
78452,F11295,54.4646851079587,-6.8744941771927,2014-01-29,0.72,2.6
78453,F11295,54.4646851079587,-6.8744941771927,2014-02-25,0.55,1.6
78454,F11295,54.4646851079587,-6.8744941771927,2014-03-31,0.51,2.6
78455,F11295,54.4646851079587,-6.8744941771927,2014-04-23,0.81,1.9
78456,F11295,54.4646851079587,-6.8744941771927,2014-05-19,0.56,7
78457,F11295,54.4646851079587,-6.8744941771927,2014-06-19,1.14,0
78458,F11295,54.4646851079587,-6.8744941771927,2014-07-24,1.03,0
78459,F11295,54.4646851079587,-6.8744941771927,2014-08-21,0.73,3.1
78460,F11295,54.4646851079587,-6.8744941771927,2014-09-17,0.88,0
78461,F11295,54.4646851079587,-6.8744941771927,2014-10-14,0.55,0
78462,F11295,54.4646851079587,-6.8744941771927,2014-11-11,0.98,10.5
78463,F11295,54.4646851079587,-6.8744941771927,2014-12-08,1.22,0.6
78464,F11295,54.4646851079587,-6.8744941771927,2015-02-12,0.77,0
78465,F11295,54.4646851079587,-6.8744941771927,2015-04-27,0.62,3.1
78466,F11295,54.4646851079587,-6.8744941771927,2015-08-11,0.55,0.1
78467,F11295,54.4646851079587,-6.8744941771927,2015-11-04,0.33,0.3
78468,F11296,54.4087491251062,-6.54105949075339,2013-02-01,1.46,0.3
78469,F11296,54.4087491251062,-6.54105949075339,2013-02-21,NA,0
78470,F11296,54.4087491251062,-6.54105949075339,2013-03-19,1.59,1.2
78471,F11296,54.4087491251062,-6.54105949075339,2013-04-22,1.32,0
78472,F11296,54.4087491251062,-6.54105949075339,2013-05-13,1.2,3.4
78473,F11296,54.4087491251062,-6.54105949075339,2013-06-19,1.29,0
78474,F11296,54.4087491251062,-6.54105949075339,2013-07-18,1.68,0
78475,F11296,54.4087491251062,-6.54105949075339,2013-08-15,1.47,9.2
78476,F11296,54.4087491251062,-6.54105949075339,2013-09-11,1.76,1.9
78477,F11296,54.4087491251062,-6.54105949075339,2013-10-09,1.22,0
78478,F11296,54.4087491251062,-6.54105949075339,2013-11-05,2.04,1.6
78479,F11296,54.4087491251062,-6.54105949075339,2013-12-02,2.05,0
78480,F11296,54.4087491251062,-6.54105949075339,2014-01-29,2.89,2.4
78481,F11296,54.4087491251062,-6.54105949075339,2014-02-25,1.71,1.3
78482,F11296,54.4087491251062,-6.54105949075339,2014-03-31,1.71,2.7
78483,F11296,54.4087491251062,-6.54105949075339,2014-04-23,2.34,2.2
78484,F11296,54.4087491251062,-6.54105949075339,2014-05-19,1.81,8.2
78485,F11296,54.4087491251062,-6.54105949075339,2014-06-19,1.76,0
78486,F11296,54.4087491251062,-6.54105949075339,2014-07-24,0.34,0
78487,F11296,54.4087491251062,-6.54105949075339,2014-08-21,1.64,2.6
78488,F11296,54.4087491251062,-6.54105949075339,2014-09-17,1.71,0
78489,F11296,54.4087491251062,-6.54105949075339,2014-10-14,1.62,0
78490,F11296,54.4087491251062,-6.54105949075339,2014-11-11,3.06,11
78491,F11296,54.4087491251062,-6.54105949075339,2014-12-08,2.44,0.4
78492,F11296,54.4087491251062,-6.54105949075339,2015-02-12,2.46,0
78493,F11296,54.4087491251062,-6.54105949075339,2015-04-27,2.12,2.3
78494,F11296,54.4087491251062,-6.54105949075339,2015-08-11,1.49,0
78495,F11296,54.4087491251062,-6.54105949075339,2015-11-04,1.4,0.4
78496,F11296,54.4087491251062,-6.54105949075339,2016-02-02,1.48,0.3
78497,F11296,54.4087491251062,-6.54105949075339,2016-05-11,1.7,2.2
78498,F11296,54.4087491251062,-6.54105949075339,2016-08-04,1.12,1.6
78499,F11296,54.4087491251062,-6.54105949075339,2016-11-07,1.36,0
78500,F11296,54.4087491251062,-6.54105949075339,2017-01-24,2.27,0.3
78501,F11296,54.4087491251062,-6.54105949075339,2017-02-23,NA,7.3
78502,F11296,54.4087491251062,-6.54105949075339,2017-02-27,2.53,0
78503,F11296,54.4087491251062,-6.54105949075339,2017-03-28,2.22,0.7
78504,F11296,54.4087491251062,-6.54105949075339,2017-04-24,1.79,0.4
78505,F11296,54.4087491251062,-6.54105949075339,2017-05-22,1.42,0.7
78506,F11296,54.4087491251062,-6.54105949075339,2017-06-09,2.19,1.3
78507,F11296,54.4087491251062,-6.54105949075339,2017-07-27,1.59,2.8
78508,F11296,54.4087491251062,-6.54105949075339,2017-08-24,1.39,0.9
78509,F11296,54.4087491251062,-6.54105949075339,2017-09-20,1.48,18
78510,F11296,54.4087491251062,-6.54105949075339,2017-10-18,1.72,0.2
78511,F11296,54.4087491251062,-6.54105949075339,2017-11-15,1.7,0
78512,F11296,54.4087491251062,-6.54105949075339,2017-12-11,2.39,0.2
78513,F11296,54.4087491251062,-6.54105949075339,2018-01-23,2.43,2.8
78514,F11296,54.4087491251062,-6.54105949075339,2018-02-22,2.11,0
78515,F11296,54.4087491251062,-6.54105949075339,2018-03-27,1.96,2.1
78516,F11296,54.4087491251062,-6.54105949075339,2018-04-23,1.98,0.5
78517,F11296,54.4087491251062,-6.54105949075339,2018-05-21,2.39,14.3
78518,F11296,54.4087491251062,-6.54105949075339,2018-06-20,2.51,1.7
78519,F11296,54.4087491251062,-6.54105949075339,2018-07-26,2.39,0.1
78520,F11296,54.4087491251062,-6.54105949075339,2018-08-23,0.9,8.5
78521,F11296,54.4087491251062,-6.54105949075339,2018-09-20,1.6,2.2
78522,F11296,54.4087491251062,-6.54105949075339,2018-10-17,1.36,0
78523,F11296,54.4087491251062,-6.54105949075339,2018-11-13,3.32,2.5
78524,F11296,54.4087491251062,-6.54105949075339,2018-12-10,3.78,0
78525,F11297,54.2980273817377,-6.48656218572921,2011-01-24,2.03,0
78526,F11297,54.2980273817377,-6.48656218572921,2011-02-22,1.96,3.4
78527,F11297,54.2980273817377,-6.48656218572921,2011-03-23,1.46,0
78528,F11297,54.2980273817377,-6.48656218572921,2011-04-21,0.7,0
78529,F11297,54.2980273817377,-6.48656218572921,2011-05-24,1.04,0.2
78530,F11297,54.2980273817377,-6.48656218572921,2011-06-20,1.03,0.7
78531,F11297,54.2980273817377,-6.48656218572921,2011-07-20,0.78,0.2
78532,F11297,54.2980273817377,-6.48656218572921,2011-08-18,1.27,1.6
78533,F11297,54.2980273817377,-6.48656218572921,2011-09-19,1.08,3.2
78534,F11297,54.2980273817377,-6.48656218572921,2011-10-18,0.73,0
78535,F11297,54.2980273817377,-6.48656218572921,2011-11-16,1.28,6.8
78536,F11297,54.2980273817377,-6.48656218572921,2011-12-15,1.35,0.5
78537,F11297,54.2980273817377,-6.48656218572921,2012-01-23,1.25,0
78538,F11297,54.2980273817377,-6.48656218572921,2012-02-22,1.05,0.5
78539,F11297,54.2980273817377,-6.48656218572921,2012-03-21,1.16,0
78540,F11297,54.2980273817377,-6.48656218572921,2012-04-19,1.55,0.4
78541,F11297,54.2980273817377,-6.48656218572921,2012-05-16,1.05,0.5
78542,F11297,54.2980273817377,-6.48656218572921,2012-06-14,1.3,8.2
78543,F11297,54.2980273817377,-6.48656218572921,2012-07-17,1.27,7.5
78544,F11297,54.2980273817377,-6.48656218572921,2012-08-13,1.19,12
78545,F11297,54.2980273817377,-6.48656218572921,2012-09-11,1.77,1.6
78546,F11297,54.2980273817377,-6.48656218572921,2012-10-08,1.28,0
78547,F11297,54.2980273817377,-6.48656218572921,2012-11-08,1.02,0
78548,F11297,54.2980273817377,-6.48656218572921,2012-12-04,1.02,0.1
78549,F11297,54.2980273817377,-6.48656218572921,2015-01-20,2.49,5.2
78550,F11297,54.2980273817377,-6.48656218572921,2015-03-25,1.85,7
78551,F11297,54.2980273817377,-6.48656218572921,2015-06-29,1.13,0.1
78552,F11297,54.2980273817377,-6.48656218572921,2015-10-01,1.02,0
78553,F11297,54.2980273817377,-6.48656218572921,2016-01-14,1.73,0.3
78554,F11297,54.2980273817377,-6.48656218572921,2016-04-13,0.93,2.5
78555,F11297,54.2980273817377,-6.48656218572921,2016-07-25,1.21,2
78556,F11297,54.2980273817377,-6.48656218572921,2016-10-25,1.12,0
78557,F11297,54.2980273817377,-6.48656218572921,2017-01-23,1.91,0
78558,F11297,54.2980273817377,-6.48656218572921,2017-02-22,1.82,6.4
78559,F11297,54.2980273817377,-6.48656218572921,2017-03-22,1.81,6.7
78560,F11297,54.2980273817377,-6.48656218572921,2017-04-27,1.64,0.5
78561,F11297,54.2980273817377,-6.48656218572921,2017-05-24,0.76,0
78562,F11297,54.2980273817377,-6.48656218572921,2017-06-22,0.85,2.2
78563,F11297,54.2980273817377,-6.48656218572921,2017-07-25,1.39,0
78564,F11297,54.2980273817377,-6.48656218572921,2017-08-21,1.19,7
78565,F11297,54.2980273817377,-6.48656218572921,2017-09-19,1.79,0
78566,F11297,54.2980273817377,-6.48656218572921,2017-10-24,1.42,7.3
78567,F11297,54.2980273817377,-6.48656218572921,2017-11-16,1.34,0.6
78568,F11297,54.2980273817377,-6.48656218572921,2017-12-05,1.47,0
78569,F11297,54.2980273817377,-6.48656218572921,2018-01-22,2.58,0
78570,F11297,54.2980273817377,-6.48656218572921,2018-02-21,1.54,0
78571,F11297,54.2980273817377,-6.48656218572921,2018-03-21,1.88,0
78572,F11297,54.2980273817377,-6.48656218572921,2018-04-16,1.47,2.3
78573,F11297,54.2980273817377,-6.48656218572921,2018-05-16,1.45,0
78574,F11297,54.2980273817377,-6.48656218572921,2018-05-23,NA,0
78575,F11297,54.2980273817377,-6.48656218572921,2018-06-21,2.86,0
78576,F11297,54.2980273817377,-6.48656218572921,2018-07-24,0.75,0.2
78577,F11297,54.2980273817377,-6.48656218572921,2018-08-20,2.26,1
78578,F11297,54.2980273817377,-6.48656218572921,2018-09-18,1.03,4.2
78579,F11297,54.2980273817377,-6.48656218572921,2018-10-15,5.07,0
78580,F11297,54.2980273817377,-6.48656218572921,2018-11-15,6.23,1.4
78581,F11297,54.2980273817377,-6.48656218572921,2018-12-11,4.78,1.2
102604,F11298,54.5011756653869,-6.10788944029695,2013-01-22,0.99,1.7
102605,F11298,54.5011756653869,-6.10788944029695,2013-02-21,NA,0
102606,F11298,54.5011756653869,-6.10788944029695,2013-03-19,1.36,2.4
102607,F11298,54.5011756653869,-6.10788944029695,2013-04-22,1.67,0.3
102608,F11298,54.5011756653869,-6.10788944029695,2013-05-13,2.4,1.8
102609,F11298,54.5011756653869,-6.10788944029695,2013-06-19,1.8,0
102610,F11298,54.5011756653869,-6.10788944029695,2013-07-18,2.3,0
102611,F11298,54.5011756653869,-6.10788944029695,2013-08-15,1.94,14.5
102612,F11298,54.5011756653869,-6.10788944029695,2013-09-11,1.71,4.7
102613,F11298,54.5011756653869,-6.10788944029695,2013-10-09,1.33,0.3
102614,F11298,54.5011756653869,-6.10788944029695,2013-11-05,1.39,0.5
102615,F11298,54.5011756653869,-6.10788944029695,2013-12-02,1.3,0
102616,F11298,54.5011756653869,-6.10788944029695,2014-01-29,1.83,3.6
102617,F11298,54.5011756653869,-6.10788944029695,2014-02-25,1.36,0.5
102618,F11298,54.5011756653869,-6.10788944029695,2014-03-31,1.37,3.9
102619,F11298,54.5011756653869,-6.10788944029695,2014-04-23,2.25,1.9
102620,F11298,54.5011756653869,-6.10788944029695,2014-05-19,2.65,12.8
102621,F11298,54.5011756653869,-6.10788944029695,2014-06-19,1.81,0
102622,F11298,54.5011756653869,-6.10788944029695,2014-07-24,1.88,0
102623,F11298,54.5011756653869,-6.10788944029695,2014-08-21,1.46,1.4
102624,F11298,54.5011756653869,-6.10788944029695,2014-09-17,1.79,0
102625,F11298,54.5011756653869,-6.10788944029695,2014-10-14,1.4,0
102626,F11298,54.5011756653869,-6.10788944029695,2014-11-11,1.52,16.1
102627,F11298,54.5011756653869,-6.10788944029695,2014-12-08,1.51,0
102628,F11298,54.5011756653869,-6.10788944029695,2015-02-10,1.93,0
102629,F11298,54.5011756653869,-6.10788944029695,2015-05-20,1.2,0.1
102630,F11298,54.5011756653869,-6.10788944029695,2015-08-06,1.66,1
102631,F11298,54.5011756653869,-6.10788944029695,2015-11-02,1.05,0
102632,F11298,54.5011756653869,-6.10788944029695,2016-02-04,1.17,1.7
102633,F11298,54.5011756653869,-6.10788944029695,2016-05-03,2,0.2
102634,F11298,54.5011756653869,-6.10788944029695,2016-08-03,1.49,2
102635,F11298,54.5011756653869,-6.10788944029695,2016-10-31,1.25,0
102636,F11298,54.5011756653869,-6.10788944029695,2017-01-25,1.79,0
102637,F11298,54.5011756653869,-6.10788944029695,2017-02-21,1.77,4.1
102638,F11298,54.5011756653869,-6.10788944029695,2017-03-23,1.42,2
102639,F11298,54.5011756653869,-6.10788944029695,2017-04-25,2.22,0.2
102640,F11298,54.5011756653869,-6.10788944029695,2017-05-16,2.86,1
102641,F11298,54.5011756653869,-6.10788944029695,2017-06-29,1.86,9.3
102642,F11298,54.5011756653869,-6.10788944029695,2017-07-26,1.86,14.9
102643,F11298,54.5011756653869,-6.10788944029695,2017-08-23,2.19,4.4
102644,F11298,54.5011756653869,-6.10788944029695,2017-09-18,1.81,0
102645,F11298,54.5011756653869,-6.10788944029695,2017-10-19,1.45,11.6
102646,F11298,54.5011756653869,-6.10788944029695,2017-11-13,1.68,5.5
102647,F11298,54.5011756653869,-6.10788944029695,2017-12-14,1.28,1.1
102648,F11298,54.5011756653869,-6.10788944029695,2018-01-24,1.23,7.2
102649,F11298,54.5011756653869,-6.10788944029695,2018-02-20,1.48,0
102650,F11298,54.5011756653869,-6.10788944029695,2018-03-22,2.22,2.9
102651,F11298,54.5011756653869,-6.10788944029695,2018-04-24,2.14,4.8
102652,F11298,54.5011756653869,-6.10788944029695,2018-05-22,2.18,0
102653,F11298,54.5011756653869,-6.10788944029695,2018-06-25,2.1,0
102654,F11298,54.5011756653869,-6.10788944029695,2018-07-25,2.04,0
102655,F11298,54.5011756653869,-6.10788944029695,2018-08-22,1.64,6.6
102656,F11298,54.5011756653869,-6.10788944029695,2018-09-17,1.92,0.4
102657,F11298,54.5011756653869,-6.10788944029695,2018-10-18,1.8,0
102658,F11298,54.5011756653869,-6.10788944029695,2018-11-12,5.65,0
102659,F11298,54.5011756653869,-6.10788944029695,2018-12-13,4.51,1.3
139992,F11299,54.243008925182,-7.62301902562541,2010-01-19,0.31,2.8
139993,F11299,54.243008925182,-7.62301902562541,2010-02-03,0.27,2.4
139994,F11299,54.243008925182,-7.62301902562541,2010-03-04,0.23,0
139995,F11299,54.243008925182,-7.62301902562541,2010-03-29,0.24,12.1
139996,F11299,54.243008925182,-7.62301902562541,2010-05-04,0.38,0
139997,F11299,54.243008925182,-7.62301902562541,2010-06-02,0.26,0
139998,F11299,54.243008925182,-7.62301902562541,2010-07-01,0.23,11.2
139999,F11299,54.243008925182,-7.62301902562541,2010-08-02,0.13,0
140000,F11299,54.243008925182,-7.62301902562541,2010-09-08,0.21,4.3
140001,F11299,54.243008925182,-7.62301902562541,2010-09-27,0.39,0
140002,F11299,54.243008925182,-7.62301902562541,2010-11-02,0.16,11.5
140003,F11299,54.243008925182,-7.62301902562541,2010-11-22,0.37,0.3
140004,F11299,54.243008925182,-7.62301902562541,2015-03-03,0.24,1.6
140005,F11299,54.243008925182,-7.62301902562541,2015-06-01,0.61,11.1
140006,F11299,54.243008925182,-7.62301902562541,2015-08-26,0.21,14.7
140007,F11299,54.243008925182,-7.62301902562541,2015-11-23,0.27,1.9
140008,F11299,54.243008925182,-7.62301902562541,2016-03-02,0.14,3
140009,F11299,54.243008925182,-7.62301902562541,2016-06-02,0.06,0
140010,F11299,54.243008925182,-7.62301902562541,2016-08-31,0.48,0.4
140011,F11299,54.243008925182,-7.62301902562541,2016-11-28,0.45,0
140012,F11299,54.243008925182,-7.62301902562541,2017-01-05,0.4,1.8
140013,F11299,54.243008925182,-7.62301902562541,2017-01-31,0.35,10.3
140014,F11299,54.243008925182,-7.62301902562541,2017-03-06,0.41,2.7
140015,F11299,54.243008925182,-7.62301902562541,2017-03-29,0.43,8.8
140016,F11299,54.243008925182,-7.62301902562541,2017-05-03,0.08,0
140017,F11299,54.243008925182,-7.62301902562541,2017-06-05,2.71,8.3
140018,F11299,54.243008925182,-7.62301902562541,2017-07-05,0.62,0
140019,F11299,54.243008925182,-7.62301902562541,2017-08-01,0.5,2.6
140020,F11299,54.243008925182,-7.62301902562541,2017-08-29,0.39,0
140021,F11299,54.243008925182,-7.62301902562541,2017-09-28,0.25,2.2
140022,F11299,54.243008925182,-7.62301902562541,2017-10-23,0.25,1.5
140023,F11299,54.243008925182,-7.62301902562541,2017-11-23,0.41,0.2
140024,F11299,54.243008925182,-7.62301902562541,2018-01-04,0.18,9.2
140025,F11299,54.243008925182,-7.62301902562541,2018-01-30,0.16,5
140026,F11299,54.243008925182,-7.62301902562541,2018-03-05,0.78,1.6
140027,F11299,54.243008925182,-7.62301902562541,2018-04-05,0.28,0.9
140028,F11299,54.243008925182,-7.62301902562541,2018-05-02,3.52,2.6
140029,F11299,54.243008925182,-7.62301902562541,2018-06-04,0.57,1.4
140030,F11299,54.243008925182,-7.62301902562541,2018-07-04,0.06,0
140031,F11299,54.243008925182,-7.62301902562541,2018-07-31,1.09,0.4
140032,F11299,54.243008925182,-7.62301902562541,2018-08-29,0.75,0
140033,F11299,54.243008925182,-7.62301902562541,2018-10-02,0.46,0
140034,F11299,54.243008925182,-7.62301902562541,2018-10-22,0.5,0
140035,F11299,54.243008925182,-7.62301902562541,2018-11-22,0.53,0
140036,F11300,54.2779818882291,-7.51490066955093,2010-01-27,0.54,0
140037,F11300,54.2779818882291,-7.51490066955093,2010-02-24,0.75,0.2
140038,F11300,54.2779818882291,-7.51490066955093,2010-03-22,0.8,5
140039,F11300,54.2779818882291,-7.51490066955093,2010-04-22,1.03,0
140040,F11300,54.2779818882291,-7.51490066955093,2010-05-25,0.64,0
140041,F11300,54.2779818882291,-7.51490066955093,2010-06-22,0.17,0
140042,F11300,54.2779818882291,-7.51490066955093,2010-07-26,0.79,0
140043,F11300,54.2779818882291,-7.51490066955093,2010-09-23,0.43,3.3
140044,F11300,54.2779818882291,-7.51490066955093,2010-10-18,1.01,1.1
140045,F11300,54.2779818882291,-7.51490066955093,2010-11-09,0.79,1.2
140046,F11300,54.2779818882291,-7.51490066955093,2010-12-13,0.83,0
140047,F11300,54.2779818882291,-7.51490066955093,2015-02-10,0.46,0
140048,F11300,54.2779818882291,-7.51490066955093,2015-05-20,0.63,0
140049,F11300,54.2779818882291,-7.51490066955093,2015-08-06,0.4,0.4
140050,F11300,54.2779818882291,-7.51490066955093,2015-11-02,0.54,0
140051,F11300,54.2779818882291,-7.51490066955093,2016-02-04,0.37,0.6
140052,F11300,54.2779818882291,-7.51490066955093,2016-05-03,1.02,0.1
140053,F11300,54.2779818882291,-7.51490066955093,2016-08-03,1.28,6
140054,F11300,54.2779818882291,-7.51490066955093,2016-10-27,0.96,0
140055,F11300,54.2779818882291,-7.51490066955093,2017-01-25,0.73,0
140056,F11300,54.2779818882291,-7.51490066955093,2017-02-21,0.76,5.4
140057,F11300,54.2779818882291,-7.51490066955093,2017-03-23,0.66,0
140058,F11300,54.2779818882291,-7.51490066955093,2017-04-25,1.43,2.7
140059,F11300,54.2779818882291,-7.51490066955093,2017-05-16,1.53,1.3
140060,F11300,54.2779818882291,-7.51490066955093,2017-06-01,1.11,5.9
140061,F11300,54.2779818882291,-7.51490066955093,2017-07-26,1.31,14.7
140062,F11300,54.2779818882291,-7.51490066955093,2017-08-23,0.9,1.2
140063,F11300,54.2779818882291,-7.51490066955093,2017-09-18,0.53,0
140064,F11300,54.2779818882291,-7.51490066955093,2017-10-19,0.59,22.8
140065,F11300,54.2779818882291,-7.51490066955093,2017-11-13,0.49,1.5
140066,F11300,54.2779818882291,-7.51490066955093,2017-12-14,0.44,1.8
140067,F11300,54.2779818882291,-7.51490066955093,2018-01-24,0.4,12.1
140068,F11300,54.2779818882291,-7.51490066955093,2018-02-20,0.52,0
140069,F11300,54.2779818882291,-7.51490066955093,2018-03-22,0.78,4.3
140070,F11300,54.2779818882291,-7.51490066955093,2018-04-24,0.92,5.3
140071,F11300,54.2779818882291,-7.51490066955093,2018-05-22,0.75,0
140072,F11300,54.2779818882291,-7.51490066955093,2018-06-25,1.3,0
140073,F11300,54.2779818882291,-7.51490066955093,2018-07-25,1.87,0
140074,F11300,54.2779818882291,-7.51490066955093,2018-08-22,1.58,8.6
140075,F11300,54.2779818882291,-7.51490066955093,2018-09-17,0.24,1.1
140076,F11300,54.2779818882291,-7.51490066955093,2018-10-18,0.95,0
140077,F11300,54.2779818882291,-7.51490066955093,2018-11-12,0.98,0.3
140078,F11300,54.2779818882291,-7.51490066955093,2018-12-13,0.83,5.9
78582,F11301,54.6317167393213,-6.62694683674664,2013-01-03,1.75,0.1
78583,F11301,54.6317167393213,-6.62694683674664,2013-01-30,NA,1.3
78584,F11301,54.6317167393213,-6.62694683674664,2013-02-28,2.34,0
78585,F11301,54.6317167393213,-6.62694683674664,2013-03-26,1.73,0.1
78586,F11301,54.6317167393213,-6.62694683674664,2013-04-23,1.77,0.4
78587,F11301,54.6317167393213,-6.62694683674664,2013-05-23,1.72,1.6
78588,F11301,54.6317167393213,-6.62694683674664,2013-06-25,1.88,0.4
78589,F11301,54.6317167393213,-6.62694683674664,2013-07-22,1.89,0
78590,F11301,54.6317167393213,-6.62694683674664,2013-08-21,1.64,1.3
78591,F11301,54.6317167393213,-6.62694683674664,2013-09-16,2.19,3.2
78592,F11301,54.6317167393213,-6.62694683674664,2013-10-17,3.06,0
78593,F11301,54.6317167393213,-6.62694683674664,2013-11-11,2.08,2.4
78594,F11301,54.6317167393213,-6.62694683674664,2014-01-09,3.35,0.1
78595,F11301,54.6317167393213,-6.62694683674664,2014-02-05,1.34,5.2
78596,F11301,54.6317167393213,-6.62694683674664,2014-03-05,2.03,1.8
78597,F11301,54.6317167393213,-6.62694683674664,2014-04-01,1.83,5.2
78598,F11301,54.6317167393213,-6.62694683674664,2014-05-01,2.79,9.2
78599,F11301,54.6317167393213,-6.62694683674664,2014-05-27,1.77,1.3
78600,F11301,54.6317167393213,-6.62694683674664,2014-06-24,1.04,0
78601,F11301,54.6317167393213,-6.62694683674664,2014-07-28,1.79,0.4
78602,F11301,54.6317167393213,-6.62694683674664,2014-08-27,1.96,1.1
78603,F11301,54.6317167393213,-6.62694683674664,2014-09-22,1.66,0
78604,F11301,54.6317167393213,-6.62694683674664,2014-10-23,2.52,0
78605,F11301,54.6317167393213,-6.62694683674664,2014-11-17,3.17,0.7
78606,F11301,54.6317167393213,-6.62694683674664,2015-01-06,2.67,4.1
78607,F11301,54.6317167393213,-6.62694683674664,2015-04-15,2.24,3.3
78608,F11301,54.6317167393213,-6.62694683674664,2015-06-18,1.97,0
78609,F11301,54.6317167393213,-6.62694683674664,2015-09-21,NA,4.3
78610,F11301,54.6317167393213,-6.62694683674664,2016-01-05,1.65,1.1
78611,F11301,54.6317167393213,-6.62694683674664,2016-04-07,0.91,2.8
78612,F11301,54.6317167393213,-6.62694683674664,2016-07-04,1.85,12.2
78613,F11301,54.6317167393213,-6.62694683674664,2016-10-05,0.36,0
78614,F11301,54.6317167393213,-6.62694683674664,2017-01-04,1.82,0
